Entity,Year,AnnualCO2,logCO2
Jordan,1942,455533.9000,5.6585
Jordan,1943,471002.7800,5.6730
Jordan,1944,487834.3400,5.6883
Jordan,1945,509822.9700,5.7074
Jordan,1946,531735.7000,5.7257
Jordan,1947,553315.5600,5.7430
Jordan,1948,574800.5000,5.7595
Jordan,1949,594404.0000,5.7741
Jordan,1950,1199736.5000,6.0791
Jordan,1951,1253584.0000,6.0982
Jordan,1952,1328053.4000,6.1232
Jordan,1953,1353237.2000,6.1314
Jordan,1954,1459896.2000,6.1643
Jordan,1955,1693033.9000,6.2287
Jordan,1956,1884189.9000,6.2751
Jordan,1957,1992729.4000,6.2994
Jordan,1958,2065807.9000,6.3151
Jordan,1959,2148056.0000,6.3320
Jordan,1960,2379721.5000,6.3765
Jordan,1961,2265545.8000,6.3552
Jordan,1962,2346358.0000,6.3704
Jordan,1963,2548551.5000,6.4063
Jordan,1964,2548380.8000,6.4063
Jordan,1965,2807448.2000,6.4483
Jordan,1966,3054673.2000,6.4850
Jordan,1967,2660818.5000,6.4250
Jordan,1968,2826297.2000,6.4512
Jordan,1969,3303715.2000,6.5190
Jordan,1970,2910315.2000,6.4639
Jordan,1971,3176374.5000,6.5019
Jordan,1972,3433863.2000,6.5358
Jordan,1973,3880287.5000,6.5889
Jordan,1974,3788657.2000,6.5785
Jordan,1975,4099389.2000,6.6127
Jordan,1976,4472292.5000,6.6505
Jordan,1977,4795262.5000,6.6808
Jordan,1978,5344260.5000,6.7279
Jordan,1979,5568685.0000,6.7458
Jordan,1980,6312420.5000,6.8002
Jordan,1981,7795478.0000,6.8918
Jordan,1982,8445658.0000,6.9266
Jordan,1983,8260443.0000,6.9170
Jordan,1984,11175651.0000,7.0483
Jordan,1985,11087123.0000,7.0448
Jordan,1986,12235118.0000,7.0876
Jordan,1987,12598562.0000,7.1003
Jordan,1988,11755127.0000,7.0702
Jordan,1989,10304021.0000,7.0130
Jordan,1990,12163463.0000,7.0851
Jordan,1991,14559057.0000,7.1631
Jordan,1992,15743266.0000,7.1971
Jordan,1993,15575355.0000,7.1924
Jordan,1994,17453166.0000,7.2419
Jordan,1995,16766020.0000,7.2244
Jordan,1996,17461088.0000,7.2421
Jordan,1997,17652814.0000,7.2468
Jordan,1998,17936084.0000,7.2537
Jordan,1999,18044552.0000,7.2563
Jordan,2000,18838758.0000,7.2751
Jordan,2001,19467872.0000,7.2893
Jordan,2002,20404626.0000,7.3097
Jordan,2003,21662822.0000,7.3357
Jordan,2004,23037606.0000,7.3624
Jordan,2005,25141432.0000,7.4004
Jordan,2006,24876464.0000,7.3958
Jordan,2007,26389886.0000,7.4214
Jordan,2008,26838504.0000,7.4288
Jordan,2009,26861052.0000,7.4291
Jordan,2010,26675354.0000,7.4261
Jordan,2011,28390110.0000,7.4532
Jordan,2012,31001886.0000,7.4914
Jordan,2013,31174428.0000,7.4938
Jordan,2014,33440950.0000,7.5243
Jordan,2015,33340286.0000,7.5230
Jordan,2016,32273452.0000,7.5088
Jordan,2017,33701188.0000,7.5276
Jordan,2018,33222630.0000,7.5214
Jordan,2019,32614430.0000,7.5134
Jordan,2020,28821466.0000,7.4597
Jordan,2021,28618038.0000,7.4566
Jordan,2022,28346004.0000,7.4525
Jordan,2023,29364456.0000,7.4678
Kazakhstan,1850,29608076.0000,7.4714
Kazakhstan,1851,29825414.0000,7.4746
Kazakhstan,1852,29892156.0000,7.4756
Kazakhstan,1853,30038120.0000,7.4777
Kazakhstan,1854,30085960.0000,7.4784
Kazakhstan,1855,30250602.0000,7.4807
Kazakhstan,1856,30316096.0000,7.4817
Kazakhstan,1857,30393636.0000,7.4828
Kazakhstan,1858,30477300.0000,7.4840
Kazakhstan,1859,30570856.0000,7.4853
Kazakhstan,1860,30614994.0000,7.4859
Kazakhstan,1861,30818626.0000,7.4888
Kazakhstan,1862,30993502.0000,7.4913
Kazakhstan,1863,31055478.0000,7.4921
Kazakhstan,1864,31216690.0000,7.4944
Kazakhstan,1865,31282120.0000,7.4953
Kazakhstan,1866,31516522.0000,7.4985
Kazakhstan,1867,31619216.0000,7.5000
Kazakhstan,1868,31704784.0000,7.5011
Kazakhstan,1869,31885022.0000,7.5036
Kazakhstan,1870,32172402.0000,7.5075
Kazakhstan,1871,32510004.0000,7.5120
Kazakhstan,1872,32719034.0000,7.5148
Kazakhstan,1873,32995880.0000,7.5185
Kazakhstan,1874,33272966.0000,7.5221
Kazakhstan,1875,33672596.0000,7.5273
Kazakhstan,1876,34070476.0000,7.5324
Kazakhstan,1877,34380056.0000,7.5363
Kazakhstan,1878,34823650.0000,7.5419
Kazakhstan,1879,35119804.0000,7.5456
Kazakhstan,1880,35607664.0000,7.5515
Kazakhstan,1881,35795970.0000,7.5538
Kazakhstan,1882,36188484.0000,7.5586
Kazakhstan,1883,36570440.0000,7.5631
Kazakhstan,1884,36792828.0000,7.5658
Kazakhstan,1885,37128572.0000,7.5697
Kazakhstan,1886,37450884.0000,7.5735
Kazakhstan,1887,37744690.0000,7.5769
Kazakhstan,1888,38006504.0000,7.5799
Kazakhstan,1889,38404550.0000,7.5844
Kazakhstan,1890,38928510.0000,7.5903
Kazakhstan,1891,39560276.0000,7.5973
Kazakhstan,1892,40055580.0000,7.6027
Kazakhstan,1893,40917596.0000,7.6119
Kazakhstan,1894,41359750.0000,7.6166
Kazakhstan,1895,42199492.0000,7.6253
Kazakhstan,1896,42658060.0000,7.6300
Kazakhstan,1897,43619770.0000,7.6397
Kazakhstan,1898,44520628.0000,7.6486
Kazakhstan,1899,45637650.0000,7.6593
Kazakhstan,1900,47031796.0000,7.6724
Kazakhstan,1901,47853840.0000,7.6799
Kazakhstan,1902,48027140.0000,7.6815
Kazakhstan,1903,48012980.0000,7.6814
Kazakhstan,1904,49503650.0000,7.6946
Kazakhstan,1905,49021612.0000,7.6904
Kazakhstan,1906,50708092.0000,7.7051
Kazakhstan,1907,51293052.0000,7.7101
Kazakhstan,1908,51707970.0000,7.7136
Kazakhstan,1909,53482596.0000,7.7282
Kazakhstan,1910,52797428.0000,7.7226
Kazakhstan,1911,53049708.0000,7.7247
Kazakhstan,1912,54946852.0000,7.7399
Kazakhstan,1913,56780410.0000,7.7542
Kazakhstan,1914,56275756.0000,7.7503
Kazakhstan,1915,56396388.0000,7.7513
Kazakhstan,1916,56634836.0000,7.7531
Kazakhstan,1917,56953530.0000,7.7555
Kazakhstan,1918,51573464.0000,7.7124
Kazakhstan,1919,51383340.0000,7.7108
Kazakhstan,1920,52255050.0000,7.7181
Kazakhstan,1921,53708908.0000,7.7300
Kazakhstan,1922,55178830.0000,7.7418
Kazakhstan,1923,56204140.0000,7.7498
Kazakhstan,1924,57253732.0000,7.7578
Kazakhstan,1925,58538612.0000,7.7674
Kazakhstan,1926,60599170.0000,7.7825
Kazakhstan,1927,62906252.0000,7.7987
Kazakhstan,1928,63986732.0000,7.8061
Kazakhstan,1929,65426080.0000,7.8158
Kazakhstan,1930,64912316.0000,7.8123
Kazakhstan,1931,63703190.0000,7.8042
Kazakhstan,1932,63712204.0000,7.8042
Kazakhstan,1933,62113520.0000,7.7932
Kazakhstan,1934,63255400.0000,7.8011
Kazakhstan,1935,64014748.0000,7.8063
Kazakhstan,1936,65667892.0000,7.8174
Kazakhstan,1937,63114250.0000,7.8001
Kazakhstan,1938,62632396.0000,7.7968
Kazakhstan,1939,60203340.0000,7.7796
Kazakhstan,1940,84319300.0000,7.9259
Kazakhstan,1941,89799100.0000,7.9533
Kazakhstan,1942,80663550.0000,7.9067
Kazakhstan,1943,90929350.0000,7.9587
Kazakhstan,1944,104524400.0000,8.0192
Kazakhstan,1945,111877330.0000,8.0487
Kazakhstan,1946,122480580.0000,8.0881
Kazakhstan,1947,136041020.0000,8.1337
Kazakhstan,1948,144439780.0000,8.1597
Kazakhstan,1949,154513570.0000,8.1890
Kazakhstan,1950,178135310.0000,8.2508
Kazakhstan,1951,200909010.0000,8.3030
Kazakhstan,1952,219910290.0000,8.3422
Kazakhstan,1953,245145630.0000,8.3894
Kazakhstan,1954,274078940.0000,8.4379
Kazakhstan,1955,315912100.0000,8.4996
Kazakhstan,1956,350880800.0000,8.5452
Kazakhstan,1957,390071330.0000,8.5911
Kazakhstan,1958,423993860.0000,8.6274
Kazakhstan,1959,452384000.0000,8.6555
Kazakhstan,1960,443976900.0000,8.6474
Kazakhstan,1961,448225400.0000,8.6515
Kazakhstan,1962,438040770.0000,8.6415
Kazakhstan,1963,427629800.0000,8.6311
Kazakhstan,1964,415612600.0000,8.6187
Kazakhstan,1965,409446240.0000,8.6122
Kazakhstan,1966,403987840.0000,8.6064
Kazakhstan,1967,398591870.0000,8.6005
Kazakhstan,1968,390184670.0000,8.5913
Kazakhstan,1969,383146020.0000,8.5834
Kazakhstan,1970,401408930.0000,8.6036
Kazakhstan,1971,404910560.0000,8.6074
Kazakhstan,1972,397110820.0000,8.5989
Kazakhstan,1973,401883230.0000,8.6041
Kazakhstan,1974,397884640.0000,8.5998
Kazakhstan,1975,405029600.0000,8.6075
Kazakhstan,1976,403248930.0000,8.6056
Kazakhstan,1977,403934340.0000,8.6063
Kazakhstan,1978,403967680.0000,8.6063
Kazakhstan,1979,400270620.0000,8.6024
Kazakhstan,1980,405410000.0000,8.6079
Kazakhstan,1981,395661980.0000,8.5973
Kazakhstan,1982,394035330.0000,8.5955
Kazakhstan,1983,393001000.0000,8.5944
Kazakhstan,1984,393532960.0000,8.5950
Kazakhstan,1985,403328900.0000,8.6057
Kazakhstan,1986,405904060.0000,8.6084
Kazakhstan,1987,398273150.0000,8.6002
Kazakhstan,1988,410707900.0000,8.6135
Kazakhstan,1989,399371840.0000,8.6014
Kazakhstan,1990,401481020.0000,8.6037
Kazakhstan,1991,391127140.0000,8.5923
Kazakhstan,1992,359743300.0000,8.5560
Kazakhstan,1993,314746530.0000,8.4980
Kazakhstan,1994,271046270.0000,8.4330
Kazakhstan,1995,217279380.0000,8.3370
Kazakhstan,1996,199233980.0000,8.2994
Kazakhstan,1997,184455600.0000,8.2659
Kazakhstan,1998,180659180.0000,8.2569
Kazakhstan,1999,120149280.0000,8.0797
Kazakhstan,2000,146771800.0000,8.1666
Kazakhstan,2001,132100990.0000,8.1209
Kazakhstan,2002,172431870.0000,8.2366
Kazakhstan,2003,194386160.0000,8.2887
Kazakhstan,2004,214691940.0000,8.3318
Kazakhstan,2005,233773260.0000,8.3688
Kazakhstan,2006,261422080.0000,8.4173
Kazakhstan,2007,276018000.0000,8.4409
Kazakhstan,2008,307049760.0000,8.4872
Kazakhstan,2009,313550600.0000,8.4963
Kazakhstan,2010,383551520.0000,8.5838
Kazakhstan,2011,343885060.0000,8.5364
Kazakhstan,2012,350963900.0000,8.5453
Kazakhstan,2013,353408500.0000,8.5483
Kazakhstan,2014,377428830.0000,8.5768
Kazakhstan,2015,369324380.0000,8.5674
Kazakhstan,2016,365513400.0000,8.5629
Kazakhstan,2017,393249500.0000,8.5947
Kazakhstan,2018,398598850.0000,8.6005
Kazakhstan,2019,368733980.0000,8.5667
Kazakhstan,2020,346582560.0000,8.5398
Kazakhstan,2021,342873920.0000,8.5351
Kazakhstan,2022,342387000.0000,8.5345
Kazakhstan,2023,339958800.0000,8.5314
Kenya,1850,4430054.5000,6.6464
Kenya,1851,4203853.5000,6.6236
Kenya,1852,4165947.5000,6.6197
Kenya,1853,4192965.8000,6.6225
Kenya,1854,4173832.0000,6.6205
Kenya,1855,4159637.5000,6.6191
Kenya,1856,4157597.2000,6.6188
Kenya,1857,4147813.2000,6.6178
Kenya,1858,4154199.5000,6.6185
Kenya,1859,4155895.2000,6.6187
Kenya,1860,4172574.0000,6.6204
Kenya,1861,4201415.0000,6.6234
Kenya,1862,4217678.0000,6.6251
Kenya,1863,4221362.5000,6.6255
Kenya,1864,4236952.0000,6.6271
Kenya,1865,4250311.0000,6.6284
Kenya,1866,4271212.0000,6.6306
Kenya,1867,4294569.5000,6.6329
Kenya,1868,4303501.0000,6.6338
Kenya,1869,4297831.0000,6.6332
Kenya,1870,4382294.0000,6.6417
Kenya,1871,4434034.0000,6.6468
Kenya,1872,4470762.5000,6.6504
Kenya,1873,4515429.0000,6.6547
Kenya,1874,4567046.0000,6.6596
Kenya,1875,4830552.0000,6.6840
Kenya,1876,4688667.0000,6.6710
Kenya,1877,4700931.5000,6.6722
Kenya,1878,4721823.5000,6.6741
Kenya,1879,4758987.5000,6.6775
Kenya,1880,4819680.5000,6.6830
Kenya,1881,4874599.0000,6.6879
Kenya,1882,4924416.0000,6.6924
Kenya,1883,4964356.0000,6.6959
Kenya,1884,4966642.5000,6.6961
Kenya,1885,4998433.5000,6.6988
Kenya,1886,5021695.0000,6.7009
Kenya,1887,5033757.0000,6.7019
Kenya,1888,5046040.5000,6.7030
Kenya,1889,5068609.0000,6.7049
Kenya,1890,5230361.0000,6.7185
Kenya,1891,5289064.5000,6.7234
Kenya,1892,5322035.5000,6.7261
Kenya,1893,5369033.0000,6.7299
Kenya,1894,5401428.5000,6.7325
Kenya,1895,5419766.0000,6.7340
Kenya,1896,5460882.0000,6.7373
Kenya,1897,5494202.0000,6.7399
Kenya,1898,5524568.5000,6.7423
Kenya,1899,5545080.0000,6.7439
Kenya,1900,5787875.5000,6.7625
Kenya,1901,5864637.0000,6.7682
Kenya,1902,5983393.5000,6.7769
Kenya,1903,6066971.5000,6.7830
Kenya,1904,6081722.0000,6.7840
Kenya,1905,6180013.0000,6.7910
Kenya,1906,6213116.0000,6.7933
Kenya,1907,6230866.5000,6.7945
Kenya,1908,6348840.5000,6.8027
Kenya,1909,6392937.5000,6.8057
Kenya,1910,6891441.0000,6.8383
Kenya,1911,7010026.5000,6.8457
Kenya,1912,7333808.0000,6.8653
Kenya,1913,7528750.0000,6.8767
Kenya,1914,7718868.5000,6.8876
Kenya,1915,7873287.0000,6.8962
Kenya,1916,7990428.5000,6.9026
Kenya,1917,8143449.5000,6.9108
Kenya,1918,8290322.0000,6.9186
Kenya,1919,8374040.5000,6.9229
Kenya,1920,8921050.0000,6.9504
Kenya,1921,9292878.0000,6.9682
Kenya,1922,9717178.0000,6.9875
Kenya,1923,10117743.0000,7.0051
Kenya,1924,10292811.0000,7.0125
Kenya,1925,10657089.0000,7.0276
Kenya,1926,11182096.0000,7.0485
Kenya,1927,11218804.0000,7.0499
Kenya,1928,11725177.0000,7.0691
Kenya,1929,11955001.0000,7.0775
Kenya,1930,13261509.0000,7.1226
Kenya,1931,13733614.0000,7.1378
Kenya,1932,14182575.0000,7.1518
Kenya,1933,14571118.0000,7.1635
Kenya,1934,15038909.0000,7.1772
Kenya,1935,15446321.0000,7.1888
Kenya,1936,15868400.0000,7.2005
Kenya,1937,16189721.0000,7.2092
Kenya,1938,16265625.0000,7.2113
Kenya,1939,16430992.0000,7.2157
Kenya,1940,21217234.0000,7.3267
Kenya,1941,24963680.0000,7.3973
Kenya,1942,26630574.0000,7.4254
Kenya,1943,28624456.0000,7.4567
Kenya,1944,30047334.0000,7.4778
Kenya,1945,31403582.0000,7.4970
Kenya,1946,33165284.0000,7.5207
Kenya,1947,35084532.0000,7.5451
Kenya,1948,36360464.0000,7.5606
Kenya,1949,37200020.0000,7.5705
Kenya,1950,35989948.0000,7.5562
Kenya,1951,37780764.0000,7.5773
Kenya,1952,38467284.0000,7.5851
Kenya,1953,39300756.0000,7.5944
Kenya,1954,39556150.0000,7.5972
Kenya,1955,41156350.0000,7.6144
Kenya,1956,41803730.0000,7.6212
Kenya,1957,42826164.0000,7.6317
Kenya,1958,44000016.0000,7.6435
Kenya,1959,44968070.0000,7.6529
Kenya,1960,58933932.0000,7.7704
Kenya,1961,49225916.0000,7.6922
Kenya,1962,43093520.0000,7.6344
Kenya,1963,38416172.0000,7.5845
Kenya,1964,37118244.0000,7.5696
Kenya,1965,35676576.0000,7.5524
Kenya,1966,35762350.0000,7.5534
Kenya,1967,35565652.0000,7.5510
Kenya,1968,35611464.0000,7.5516
Kenya,1969,35583796.0000,7.5513
Kenya,1970,36321810.0000,7.5602
Kenya,1971,37056780.0000,7.5689
Kenya,1972,37646508.0000,7.5757
Kenya,1973,40260136.0000,7.6049
Kenya,1974,54931860.0000,7.7398
Kenya,1975,50640776.0000,7.7045
Kenya,1976,48603970.0000,7.6867
Kenya,1977,49454708.0000,7.6942
Kenya,1978,49897120.0000,7.6981
Kenya,1979,51766316.0000,7.7140
Kenya,1980,52705036.0000,7.7219
Kenya,1981,58597772.0000,7.7679
Kenya,1982,61450548.0000,7.7885
Kenya,1983,69441760.0000,7.8416
Kenya,1984,104101700.0000,8.0175
Kenya,1985,94465630.0000,7.9753
Kenya,1986,96467860.0000,7.9844
Kenya,1987,108347384.0000,8.0348
Kenya,1988,123248820.0000,8.0908
Kenya,1989,109072590.0000,8.0377
Kenya,1990,104281840.0000,8.0182
Kenya,1991,96277896.0000,7.9835
Kenya,1992,86609660.0000,7.9376
Kenya,1993,82709540.0000,7.9176
Kenya,1994,71680330.0000,7.8554
Kenya,1995,60227460.0000,7.7798
Kenya,1996,59348850.0000,7.7734
Kenya,1997,55935980.0000,7.7477
Kenya,1998,65880976.0000,7.8188
Kenya,1999,63068104.0000,7.7998
Kenya,2000,63860620.0000,7.8052
Kenya,2001,62954524.0000,7.7990
Kenya,2002,63226390.0000,7.8009
Kenya,2003,67220400.0000,7.8275
Kenya,2004,70177540.0000,7.8462
Kenya,2005,73153330.0000,7.8642
Kenya,2006,74092744.0000,7.8698
Kenya,2007,93911830.0000,7.9727
Kenya,2008,98257576.0000,7.9924
Kenya,2009,100043920.0000,8.0002
Kenya,2010,106585280.0000,8.0277
Kenya,2011,103655790.0000,8.0156
Kenya,2012,98870730.0000,7.9951
Kenya,2013,96119570.0000,7.9828
Kenya,2014,94172580.0000,7.9739
Kenya,2015,94816620.0000,7.9769
Kenya,2016,97657290.0000,7.9897
Kenya,2017,93842210.0000,7.9724
Kenya,2018,95232480.0000,7.9788
Kenya,2019,103484210.0000,8.0149
Kenya,2020,112087700.0000,8.0496
Kenya,2021,105994820.0000,8.0253
Kenya,2022,106962510.0000,8.0292
Kenya,2023,112316770.0000,8.0504
Kiribati,1850,2670.9194,3.4267
Kiribati,1851,2690.7556,3.4299
Kiribati,1852,2710.5295,3.4331
Kiribati,1853,2730.1726,3.4362
Kiribati,1854,2749.6170,3.4393
Kiribati,1855,2768.7942,3.4423
Kiribati,1856,2787.6362,3.4452
Kiribati,1857,2806.0754,3.4481
Kiribati,1858,2824.0440,3.4509
Kiribati,1859,2841.4736,3.4535
Kiribati,1860,2858.2969,3.4561
Kiribati,1861,2869.9100,3.4579
Kiribati,1862,2881.4639,3.4596
Kiribati,1863,2892.9880,3.4613
Kiribati,1864,2904.5117,3.4631
Kiribati,1865,2916.0645,3.4648
Kiribati,1866,2927.6755,3.4665
Kiribati,1867,2939.3743,3.4683
Kiribati,1868,2951.1904,3.4700
Kiribati,1869,2963.1538,3.4718
Kiribati,1870,2975.2937,3.4735
Kiribati,1871,2991.3284,3.4759
Kiribati,1872,3013.5603,3.4791
Kiribati,1873,3040.5900,3.4830
Kiribati,1874,3070.9930,3.4873
Kiribati,1875,3103.3442,3.4918
Kiribati,1876,3136.2195,3.4964
Kiribati,1877,3168.1943,3.5008
Kiribati,1878,3197.8442,3.5049
Kiribati,1879,3223.7454,3.5084
Kiribati,1880,3244.4730,3.5111
Kiribati,1881,3257.7363,3.5129
Kiribati,1882,3275.6100,3.5153
Kiribati,1883,3293.0410,3.5176
Kiribati,1884,3310.1863,3.5199
Kiribati,1885,3327.2046,3.5221
Kiribati,1886,3344.2537,3.5243
Kiribati,1887,3361.4922,3.5265
Kiribati,1888,3379.0793,3.5288
Kiribati,1889,3397.1743,3.5311
Kiribati,1890,3453.9036,3.5383
Kiribati,1891,3448.4020,3.5376
Kiribati,1892,3445.1902,3.5372
Kiribati,1893,3444.1611,3.5371
Kiribati,1894,3445.2227,3.5372
Kiribati,1895,3448.2812,3.5376
Kiribati,1896,3453.7710,3.5383
Kiribati,1897,3461.0760,3.5392
Kiribati,1898,3470.1033,3.5403
Kiribati,1899,3480.7607,3.5417
Kiribati,1900,3492.9553,3.5432
Kiribati,1901,3530.8370,3.5479
Kiribati,1902,3576.9702,3.5535
Kiribati,1903,3627.3237,3.5596
Kiribati,1904,3680.7805,3.5659
Kiribati,1905,3736.2227,3.5724
Kiribati,1906,3792.5330,3.5789
Kiribati,1907,3848.5938,3.5853
Kiribati,1908,3903.2874,3.5914
Kiribati,1909,3955.4960,3.5972
Kiribati,1910,4004.1030,3.6025
Kiribati,1911,4043.1206,3.6067
Kiribati,1912,4081.4272,3.6108
Kiribati,1913,4119.1820,3.6148
Kiribati,1914,4156.5300,3.6187
Kiribati,1915,4193.6140,3.6226
Kiribati,1916,4230.5780,3.6264
Kiribati,1917,4267.5680,3.6302
Kiribati,1918,4304.7260,3.6339
Kiribati,1919,4342.1963,3.6377
Kiribati,1920,4380.1230,3.6415
Kiribati,1921,4418.8853,3.6453
Kiribati,1922,4455.0293,3.6489
Kiribati,1923,4493.6950,3.6526
Kiribati,1924,4532.6970,3.6564
Kiribati,1925,4571.6636,3.6601
Kiribati,1926,4605.6440,3.6633
Kiribati,1927,4643.4146,3.6668
Kiribati,1928,4680.0340,3.6702
Kiribati,1929,4710.5186,3.6731
Kiribati,1930,4743.7114,3.6761
Kiribati,1931,4780.0560,3.6794
Kiribati,1932,4809.8184,3.6821
Kiribati,1933,4841.8003,3.6850
Kiribati,1934,4874.5710,3.6879
Kiribati,1935,4908.0815,3.6909
Kiribati,1936,4967.5630,3.6961
Kiribati,1937,5028.0283,3.7014
Kiribati,1938,5089.4307,3.7067
Kiribati,1939,5151.7230,3.7120
Kiribati,1940,5214.8584,3.7172
Kiribati,1941,5338.8710,3.7274
Kiribati,1942,5481.4750,3.7389
Kiribati,1943,5639.1980,3.7512
Kiribati,1944,5807.9740,3.7640
Kiribati,1945,5962.0400,3.7754
Kiribati,1946,6122.5490,3.7869
Kiribati,1947,6264.8335,3.7969
Kiribati,1948,6401.8574,3.8063
Kiribati,1949,6529.5210,3.8149
Kiribati,1950,6647.4750,3.8227
Kiribati,1951,6834.1330,3.8347
Kiribati,1952,7033.1646,3.8472
Kiribati,1953,7243.3945,3.8599
Kiribati,1954,7463.7344,3.8730
Kiribati,1955,7693.6010,3.8861
Kiribati,1956,7932.5940,3.8994
Kiribati,1957,8180.7650,3.9128
Kiribati,1958,8437.9360,3.9262
Kiribati,1959,8704.1900,3.9397
Kiribati,1960,8980.3200,3.9533
Kiribati,1961,15998.1840,4.2041
Kiribati,1962,19855.6130,4.2979
Kiribati,1963,27372.3070,4.4373
Kiribati,1964,28821.0040,4.4597
Kiribati,1965,21627.8280,4.3350
Kiribati,1966,21029.3340,4.3228
Kiribati,1967,32217.4880,4.5081
Kiribati,1968,43449.1760,4.6380
Kiribati,1969,21533.7030,4.3331
Kiribati,1970,32760.4670,4.5154
Kiribati,1971,40688.1370,4.6095
Kiribati,1972,37485.2420,4.5739
Kiribati,1973,48985.6400,4.6901
Kiribati,1974,45768.9400,4.6606
Kiribati,1975,46150.5000,4.6642
Kiribati,1976,46544.5660,4.6679
Kiribati,1977,36096.8950,4.5575
Kiribati,1978,36422.0980,4.5614
Kiribati,1979,40525.1880,4.6077
Kiribati,1980,44684.8300,4.6502
Kiribati,1981,45098.7460,4.6542
Kiribati,1982,41892.0430,4.6221
Kiribati,1983,38702.5900,4.5877
Kiribati,1984,38799.0200,4.5888
Kiribati,1985,39418.0660,4.5957
Kiribati,1986,36354.0940,4.5606
Kiribati,1987,40672.6200,4.6093
Kiribati,1988,41251.5350,4.6154
Kiribati,1989,41801.6880,4.6212
Kiribati,1990,42494.8550,4.6283
Kiribati,1991,42604.2100,4.6295
Kiribati,1992,46466.9100,4.6671
Kiribati,1993,50303.2200,4.7016
Kiribati,1994,50406.5100,4.7025
Kiribati,1995,50805.0430,4.7059
Kiribati,1996,51408.7850,4.7110
Kiribati,1997,51779.2600,4.7142
Kiribati,1998,52282.6300,4.7184
Kiribati,1999,52619.9100,4.7212
Kiribati,2000,61658.5160,4.7900
Kiribati,2001,62062.1500,4.7928
Kiribati,2002,63538.4770,4.8030
Kiribati,2003,67459.6700,4.8290
Kiribati,2004,67812.5500,4.8313
Kiribati,2005,75997.9500,4.8808
Kiribati,2006,76592.7200,4.8842
Kiribati,2007,77173.4200,4.8875
Kiribati,2008,77921.0000,4.8917
Kiribati,2009,78109.9140,4.8927
Kiribati,2010,89856.0550,4.9535
Kiribati,2011,86557.1950,4.9373
Kiribati,2012,83741.9500,4.9229
Kiribati,2013,84368.5900,4.9262
Kiribati,2014,92421.8700,4.9658
Kiribati,2015,89685.1000,4.9527
Kiribati,2016,90640.7400,4.9573
Kiribati,2017,102481.7200,5.0106
Kiribati,2018,102902.3400,5.0124
Kiribati,2019,103746.3600,5.0160
Kiribati,2020,104051.5700,5.0172
Kiribati,2021,104755.5860,5.0202
Kiribati,2022,107024.8050,5.0295
Kiribati,2023,109056.1700,5.0377
Kuwait,1850,60591.9140,4.7824
Kuwait,1851,61188.6520,4.7867
Kuwait,1852,61788.9060,4.7909
Kuwait,1853,62362.0230,4.7949
Kuwait,1854,62913.9900,4.7987
Kuwait,1855,63450.7850,4.8024
Kuwait,1856,63950.9060,4.8058
Kuwait,1857,64429.5200,4.8091
Kuwait,1858,64874.2660,4.8121
Kuwait,1859,65291.1400,4.8149
Kuwait,1860,65695.2900,4.8175
Kuwait,1861,65917.3600,4.8190
Kuwait,1862,66134.4300,4.8204
Kuwait,1863,66347.7340,4.8218
Kuwait,1864,66558.5550,4.8232
Kuwait,1865,66768.1400,4.8246
Kuwait,1866,66959.4400,4.8258
Kuwait,1867,67161.1700,4.8271
Kuwait,1868,67356.3000,4.8284
Kuwait,1869,67555.2100,4.8297
Kuwait,1870,67768.3600,4.8310
Kuwait,1871,68140.5900,4.8334
Kuwait,1872,68792.1900,4.8375
Kuwait,1873,69658.4100,4.8430
Kuwait,1874,70665.3500,4.8492
Kuwait,1875,71757.4500,4.8559
Kuwait,1876,72869.9800,4.8625
Kuwait,1877,73938.1800,4.8689
Kuwait,1878,74897.3200,4.8745
Kuwait,1879,75673.5300,4.8789
Kuwait,1880,76174.5600,4.8818
Kuwait,1881,76537.1300,4.8839
Kuwait,1882,76856.3200,4.8857
Kuwait,1883,77157.2800,4.8874
Kuwait,1884,77428.5600,4.8889
Kuwait,1885,77695.3400,4.8904
Kuwait,1886,77955.3050,4.8918
Kuwait,1887,78215.3050,4.8933
Kuwait,1888,78473.0400,4.8947
Kuwait,1889,78753.6900,4.8963
Kuwait,1890,79225.9200,4.8989
Kuwait,1891,79535.0860,4.9006
Kuwait,1892,79839.4300,4.9022
Kuwait,1893,80158.9500,4.9040
Kuwait,1894,80477.0160,4.9057
Kuwait,1895,80822.7600,4.9075
Kuwait,1896,81161.2000,4.9093
Kuwait,1897,81521.5200,4.9113
Kuwait,1898,81896.2100,4.9133
Kuwait,1899,82277.7700,4.9153
Kuwait,1900,82649.5800,4.9172
Kuwait,1901,82641.8600,4.9172
